source,target,weight
"Robinson, Jessica","Robinson, Jessica",1
"Robinson, Jessica","MacGeorge, Erina",1
"Robinson, Jessica","Branch, Sara",1
"Robinson, Jessica","Lindley, Cynthia",1
"Robinson, Jessica","Guntzviller, Lisa",1
"Robinson, Jessica","Cory, Nicole",1
"Robinson, Jessica","Lillie, Helen",1
"Rieger, Diana","Rutkowski, Olivia",1
"Rieger, Diana","Frischlich, Lena",1
"Rieger, Diana","Wulf, Tim",1
"Rieger, Diana","Rieger, Diana",1
"Rieger, Diana","Bente, Gary",1
"Mazumdar, Theo","Mazumdar, Theo",1
"Molina-Markham, Elizabeth","van Over, Brion",1
"Molina-Markham, Elizabeth","Lie, Sunny",1
"Molina-Markham, Elizabeth","Carbaugh, Donal",1
"Molina-Markham, Elizabeth","Molina-Markham, Elizabeth",1
"Ahern, Lee","Connolly-Ahern, Colleen",1
"Ahern, Lee","Ahern, Lee",1
"Wulf, Tim","Rutkowski, Olivia",1
"Wulf, Tim","Frischlich, Lena",1
"Wulf, Tim","Wulf, Tim",1
"Wulf, Tim","Rieger, Diana",1
"Wulf, Tim","Bente, Gary",1
"Marchant, Eleanor","Marchant, Eleanor",1
"Hettinga, Kirstie","Hettinga, Kirstie",1
"Hettinga, Kirstie","Appelman, Alyssa",1
"Huber, Brigitte","Wetzstein, Irmgard",1
"Huber, Brigitte","Huber, Brigitte",1
"Diaz-Hernandez, Anilyn","Diaz-Hernandez, Anilyn",1
"Schouten, Barbara","van Weert, Julia",1
"Schouten, Barbara","Schouten, Barbara",1
"Schouten, Barbara","van den Putte, Bas",1
"Schouten, Barbara","Zendedel, Rena",1
"Sangalang, Angeline","Ling, Pamela",1
"Sangalang, Angeline","So, Jiyeon",1
"Sangalang, Angeline","Sangalang, Angeline",1
"Sangalang, Angeline","Popova, Lucy",1
"Acharya, Lalatendu","Jin, Lan",1
"Acharya, Lalatendu","Acharya, Lalatendu",1
"Bruhn, Christina","Bruhn, Christina",1
"Blackwood, Elizabeth","Watson, Bernadette",1
"Blackwood, Elizabeth","Blackwood, Elizabeth",1
"Love, Brad","Crook, Brittani",1
"Love, Brad","Love, Brad",1
"Love, Brad","Glowacki, Elizabeth",1
"Young, Lori","Young, Lori",1
"Tan, Andy","Tan, Andy",1
"Tan, Andy","Chae, Jiyoung",1
"Tan, Andy","Lee, Chul-joo",1
"Walther, Joseph","Walther, Joseph",1
"Lin, Ruoyun","Utz, Sonja",1
"Lin, Ruoyun","Levordashka, Ana",1
"Lin, Ruoyun","Lin, Ruoyun",1
"Son, Minhee","Ball-Rokeach, Sandra",1
"Son, Minhee","Liu, Wenlin",1
"Son, Minhee","Wenzel, Andrea",1
"Son, Minhee","An, Zheng",1
"Son, Minhee","Zhao, Nan",1
"Son, Minhee","Son, Minhee",1
"Nazione, Samantha","Smith, Sandi",1
"Nazione, Samantha","Nazione, Samantha",1
"Nazione, Samantha","Russell, Jessica",1
"Nazione, Samantha","Hitt, Rose",1
"Nazione, Samantha","Silk, Kami",1
"Nazione, Samantha","Perrault, Evan",1
"Nazione, Samantha","Keating, David",1
"Gates, Kelly","Gates, Kelly",1
"Klarenbeek, Annette","Klarenbeek, Annette",1
"Domahidi, Emese","Domahidi, Emese",1
"Adolf, Marian","Adolf, Marian",1
"Camerini, Anne-Linda","Camerini, Anne-Linda",1
"Camerini, Anne-Linda","Schulz, Peter",1
"Camerini, Anne-Linda","Jeannet, Anne-Marie",1
"Duffy, Margaret","Russell, Frank",1
"Duffy, Margaret","Choi, Heesook",1
"Duffy, Margaret","Thorson, Esther",1
"Duffy, Margaret","Duffy, Margaret",1
"Duffy, Margaret","Ferrucci, Patrick",1
"Yuan, Chien Wen","Fussell, Susan",1
"Yuan, Chien Wen","Yuan, Chien Wen",1
"Hearit, Lauren","Hearit, Lauren",1
"Hearit, Lauren","Buzzanell, Patrice",1
"Cal, Danila","Sampaio, Rafael",1
"Cal, Danila","Maia, Rousiley",1
"Cal, Danila","Oliveira, Vanessa",1
"Cal, Danila","Teixeira, Renato",1
"Cal, Danila","Cal, Danila",1
"Cal, Danila","Rossini, Patrcia",1
"Tataru, Chrstine","Niswonger, Sarah",1
"Tataru, Chrstine","Won, Andrea",1
"Tataru, Chrstine","Golianu, Brenda",1
"Tataru, Chrstine","Cojocaru, Cristina",1
"Tataru, Chrstine","Bailenson, Jeremy",1
"Tataru, Chrstine","Krane, Eliot",1
"Tataru, Chrstine","Tataru, Chrstine",1
"Gajjala, Radhika","Gajjala, Radhika",1
"Krakow, Melinda","Yale, Robert",1
"Krakow, Melinda","Fenech, Elliot",1
"Krakow, Melinda","Jensen, Jakob",1
"Krakow, Melinda","Yeo, Sara",1
"Krakow, Melinda","Scherr, Courtney",1
"Krakow, Melinda","Krakow, Melinda",1
"Gu, Ji-Hyang","Kim, Guri",1
"Gu, Ji-Hyang","Shin, Dong-Hee",1
"Gu, Ji-Hyang","Gu, Ji-Hyang",1
"McNallie, Jenna","Timmermans, Elisabeth",1
"McNallie, Jenna","McNallie, Jenna",1
"Saladrigas, Hilda","Oller Alonso, Martin",1
"Saladrigas, Hilda","Amado, Adriana",1
"Saladrigas, Hilda","Marquez, Mireya",1
"Saladrigas, Hilda","Mick, Jacques",1
"Saladrigas, Hilda","Olivera, Dasniel",1
"Saladrigas, Hilda","Saladrigas, Hilda",1
"Saladrigas, Hilda","Mellado, Claudia",1
"Liao, Youqing","Liao, Youqing",1
"Liao, Youqing","Detenber, Benjamin",1
"Liao, Youqing","Ho, Shirley",1
"Liao, Youqing","Rosenthal, Sonny",1
"Zamith, Rodrigo","Toropin, Konstantin",1
"Zamith, Rodrigo","Zamith, Rodrigo",1
"Zamith, Rodrigo","Popkova, Anna",1
"Retis, Jessica","Retis, Jessica",1
"Rakow, Lana","Rakow, Lana",1
"Fahr, Andreas","Graf, Anja",1
"Fahr, Andreas","Frueh, Hannah",1
"Fahr, Andreas","Fahr, Andreas",1
"Wright, Kevin","Alpert, Jordan",1
"Wright, Kevin","Kreps, Gary",1
"Wright, Kevin","Desens, Linda",1
"Wright, Kevin","Wright, Kevin",1
"Manning, Jimmie","Manning, Jimmie",1
"Idzik, Pat","Pei, Di",1
"Idzik, Pat","Tamborini, Ron",1
"Idzik, Pat","Prabhu, Sujay",1
"Idzik, Pat","Idzik, Pat",1
"Idzik, Pat","Hahn, Lindsay",1
"Idzik, Pat","Lee, Sangwon",1
"Avena, Joseph","Laskin, Alexander",1
"Avena, Joseph","Avena, Joseph",1
"Zhuang, Jie","Yun, Doshik",1
"Zhuang, Jie","Lapinski, Maria",1
"Zhuang, Jie","Liu, Rain Wuyu",1
"Zhuang, Jie","Zhuang, Jie",1
"Zhuang, Jie","Chung, Minwoong",1
"Zhuang, Jie","Viken, Greg",1
"Zhuang, Jie","Rimal, Rajiv",1
"Gonzalez, Richard","Cho, Sookyung",1
"Gonzalez, Richard","Gonzalez, Richard",1
"Gonzalez, Richard","Yoon, Carolyn",1
"Edwards, Jeffrey","Comello, Maria Leonora (Nori)",1
"Edwards, Jeffrey","Barnard, Lisa",1
"Edwards, Jeffrey","Edwards, Jeffrey",1
"Cruz, Shannon","Cruz, Shannon",1
"Skubisz, Christine","Mello, Susan",1
"Skubisz, Christine","Seitz, Holli",1
"Skubisz, Christine","Skubisz, Christine",1
"Skubisz, Christine","Armstrong, Katrina",1
"Skubisz, Christine","Gibson, Laura",1
"Skubisz, Christine","Schapira, Marilyn",1
"Skubisz, Christine","Forquer, Heather",1
"Skubisz, Christine","Cappella, Joseph",1
"Bell, Carole","Rojecki, Andrew",1
"Bell, Carole","Bell, Carole",1
"Bell, Carole","Gross, Kimberly",1
"Bell, Carole","Entman, Robert",1
"Li, Cong","Kharsa, Rebecca",1
"Li, Cong","Li, Cong",1
"Li, Cong","Nickel, Kelly",1
"Li, Cong","Stephan, Tyler",1
"Li, Cong","Carcioppolo, Nick",1
"Li, Cong","Chudnovskaya, Elena",1
"Micheli, Marina","Micheli, Marina",1
"Micheli, Marina","Vittadini, Nicoletta",1
"Micheli, Marina","Vozab, Dina",1
"Micheli, Marina","Perusko, Zrinjka",1
"Micheli, Marina","Cuvalo, Antonija",1
"Micheli, Marina","Aroldi, Piermarco",1
"Micheli, Marina","Pasquali, Francesca",1
"Murphy, Alexandra","Murphy, Alexandra",1
"Murphy, Alexandra","Zingsheim, Jason",1
"Murphy, Alexandra","Goltz, Dustin",1
"Murphy, Alexandra","Mastin, Teresa",1
"Day, L. Edward","Dorros, Sam",1
"Day, L. Edward","Miller-Day, Michelle",1
"Day, L. Edward","Day, L. Edward",1
"Messerschmidt, Erik","Shaw, Allison",1
"Messerschmidt, Erik","Weiss, Julia",1
"Messerschmidt, Erik","Messerschmidt, Erik",1
"Messerschmidt, Erik","Dolan, Emily",1
"Huff, Markus","Wilhelm, Claudia",1
"Huff, Markus","Huff, Markus",1
"Huff, Markus","Oeberst, Aileen",1
"Huff, Markus","Meitz, Tino",1
"Huff, Markus","Schwan, Stephan",1
"Huff, Markus","Papenmeier, Frank",1
"Huff, Markus","Maurer, Annika",1
"Graham, Todd","Graham, Todd",1
"Graham, Todd","Wright, Scott",1
"Graham, Todd","Jackson, Daniel",1
"O'Neill, Carly","O'Neill, Carly",1
"Wise, David","Kim, Young Mie",1
"Wise, David","Kim, Jinha",1
"Wise, David","Wise, David",1
"Bissell, Kimberly","Bissell, Kimberly",1
"Baker, Susan","Morris, Collette",1
"Baker, Susan","Watson, Bernadette",1
"Baker, Susan","Baker, Susan",1
"Chewning, Lisa","Chewning, Lisa",1
"Van Son, Chantal","Aizenberg, Ellis",1
"Van Son, Chantal","Van Son, Chantal",1
"Van Son, Chantal","van Atteveldt, Wouter",1
"Van Son, Chantal","Geiger, Franz-Xaver",1
"Ly, Anna","Nong, Alan",1
"Ly, Anna","Sajwani, Sadaf",1
"Ly, Anna","Vaala, Sarah",1
"Ly, Anna","Ly, Anna",1
"Ly, Anna","Swirbul, Mackenzie",1
"Donaldson, Candice","Handren, Lindsay",1
"Donaldson, Candice","Donaldson, Candice",1
"Donaldson, Candice","Ruybal, Andrea",1
"Donaldson, Candice","Hollar, Sara",1
"Balmas, Meital","Balmas, Meital",1
"Shamas, Kristin","Shamas, Kristin",1
"Davis, Christine","Davis, Christine",1
"Davis, Christine","Foulke, Meredith",1
"Davis, Christine","Romo, Lynsey",1
"Davis, Christine","Hoffman, Melissa",1
"Davis, Christine","Gilroy, Haley",1
"Tham, Samuel","Tham, Samuel",1
"Tham, Samuel","Breil, Calli",1
"Brown, Christopher","Banjo, Omotayo",1
"Brown, Christopher","Brown, Christopher",1
"Brown, Christopher","Appiah, Osei",1
"Brown, Christopher","Wang, Zheng",1
"Brown, Christopher","Walther, Whitney",1
"Algan, Ece","Algan, Ece",1
"Thomas, Mariko","Thomas, Mariko",1
"Biocca, Frank","Jung, Soyoung",1
"Biocca, Frank","Biocca, Frank",1
"Biocca, Frank","Lee, Daeun",1
"Segijn, Claire","Voorveld, Hilde",1
"Segijn, Claire","Smit, Edith",1
"Segijn, Claire","Segijn, Claire",1
"Matzat, Uwe","van Ingen, Erik",1
"Matzat, Uwe","Matzat, Uwe",1
"Levn Kosberg, Sergio","Levn Kosberg, Sergio",1
"Levn Kosberg, Sergio","Urbiola Solis, Alejandra",1
"Tamam, Ezhar","Ganji Ketab, Somayeh Mortazavi",1
"Tamam, Ezhar","Tamam, Ezhar",1
"Tamam, Ezhar","Bolong, Jusang",1
"Rhodes, Matthew","Rhodes, Matthew",1
"Rhodes, Matthew","Kenski, Kate",1
"Rhodes, Matthew","Shaw, Adrienne",1
"Rhodes, Matthew","Strzalkowski, Tomek",1
"Rhodes, Matthew","Saulnier, Tobi",1
"Rhodes, Matthew","McKernan, Brian",1
"Rhodes, Matthew","Clegg, Ben",1
"Rhodes, Matthew","Folkestad, James",1
"Rhodes, Matthew","Stromer-Galley, Jennifer",1
"Rhodes, Matthew","Martey, Rosa",1
"DeChurch, Leslie","Asencio, Raquel",1
"DeChurch, Leslie","DeChurch, Leslie",1
"DeChurch, Leslie","Seely, Peter",1
"DeChurch, Leslie","Mesmer-Magnus, Jessica",1
"De Miguel, Roberto","De Miguel, Roberto",1
"De Miguel, Roberto","Herrero, Beatriz",1
"De Miguel, Roberto","Berganza, Rosa",1
"Skjerdal, Terje","Skjerdal, Terje",1
"Masur, Philipp","Teutsch, Doris",1
"Masur, Philipp","Trepte, Sabine",1
"Masur, Philipp","Masur, Philipp",1
"Nikken, Peter","de Graaf, Hanneke",1
"Nikken, Peter","Peter, Jochen",1
"Nikken, Peter","de Vries, Dian",1
"Nikken, Peter","Nikken, Peter",1
"Yzer, Marco","Yzer, Marco",1
"Yzer, Marco","Kim, Soyoon",1
"Qian, Yuxia","Qian, Yuxia",1
"Qian, Yuxia","Li, Li",1
"Tate, Deborah","Linnan, Laura",1
"Tate, Deborah","Tate, Deborah",1
"Tate, Deborah","Comello, Maria Leonora (Nori)",1
"Tate, Deborah","Qian, Xiaokun",1
"Tate, Deborah","Deal, Allison",1
"Tate, Deborah","Ribisl, Kurt",1
"Shah, Dhavan","Bucy, Erik",1
"Shah, Dhavan","Yang, JungHwan",1
"Shah, Dhavan","Hanna, Alex",1
"Shah, Dhavan","Shah, Dhavan",1
"Shah, Dhavan","Garlough, Christine",1
"Lim, Joon Soo","Lim, Joon Soo",1
"Lim, Joon Soo","Jeong, You Jin",1
"Lim, Joon Soo","Lukito, Josephine",1
"Blach-rsten, Mark","Blach-rsten, Mark",1
"Blach-rsten, Mark","Mllerstrm, Veselinka",1
"Blach-rsten, Mark","Kmsgaard Eberholst, Mads",1
"Blach-rsten, Mark","Falkheimer, Jesper",1
"de Vries, Hein","Hoving, Ciska",1
"de Vries, Hein","Smit, Eline",1
"de Vries, Hein","de Vries, Hein",1
"de Vries, Hein","Candel, Math",1
"LaMarre, Heather","LaMarre, Heather",1
"Stevens Aubrey, Jennifer","Gamble, Hilary",1
"Stevens Aubrey, Jennifer","Hahn, Rachel",1
"Stevens Aubrey, Jennifer","Stevens Aubrey, Jennifer",1
"Klebig, Brian","Pei, Di",1
"Klebig, Brian","Tamborini, Ron",1
"Klebig, Brian","Prabhu, Sujay",1
"Klebig, Brian","Hahn, Lindsay",1
"Klebig, Brian","Grall, Clare",1
"Klebig, Brian","Klebig, Brian",1
"Flanagin, Andrew","Flanagin, Andrew",1
"Flanagin, Andrew","Metzger, Miriam",1
"Yale, Robert","Yale, Robert",1
"Yale, Robert","Fenech, Elliot",1
"Yale, Robert","Jensen, Jakob",1
"Yale, Robert","Yeo, Sara",1
"Yale, Robert","Scherr, Courtney",1
"Yale, Robert","Krakow, Melinda",1
"Li, Siyue","Palomares, Nicholas",1
"Li, Siyue","Li, Siyue",1
"Li, Siyue","Grasso, Katherine",1
"Roslyng, Mette Marie","Eskjaer, Mikkel",1
"Roslyng, Mette Marie","Roslyng, Mette Marie",1
"O'Donnell, Matthew","Falk, Emily",1
"O'Donnell, Matthew","Cascio, Christopher",1
"O'Donnell, Matthew","Tinney, Frank",1
"O'Donnell, Matthew","O'Donnell, Matthew",1
"O'Donnell, Matthew","Strecher, Victor",1
"O'Donnell, Matthew","Lieberman, Matthew",1
"O'Donnell, Matthew","Taylor, Shelley",1
"Camaj, Lindita","Camaj, Lindita",1
"Thorson, Emily","Haberern, Emma",1
"Thorson, Emily","Thorson, Emily",1
"Galloway-Gilliam, Lark","Galloway-Gilliam, Lark",1
"Galloway-Gilliam, Lark","Liu, Wenlin",1
"Galloway-Gilliam, Lark","Vasquez, Sonya",1
"Galloway-Gilliam, Lark","Frank, Lauren",1
"Galloway-Gilliam, Lark","Nomachi, Jonathan",1
"Galloway-Gilliam, Lark","Beacom, Amanda",1
"Dorros, Sam","Dorros, Sam",1
"Dorros, Sam","Miller-Day, Michelle",1
"Dorros, Sam","Day, L. Edward",1
"Rubira, Rainer","Gil-Egui, Gisela",1
"Rubira, Rainer","Rubira, Rainer",1
"Seung, Suyeun","Wang, Liyuan",1
"Seung, Suyeun","Seung, Suyeun",1
"Seung, Suyeun","Shen, Lijiang",1
"Ryan, Charlotte","Ryan, Charlotte",1
"Rogers, Ryan","Rogers, Ryan",1
"Rogers, Ryan","Liebler, Carol",1
"Detenber, Benjamin","Liao, Youqing",1
"Detenber, Benjamin","Detenber, Benjamin",1
"Detenber, Benjamin","Ho, Shirley",1
"Detenber, Benjamin","Rosenthal, Sonny",1
"Flores Carmona, Judith","Flores Carmona, Judith",1
"Hasebrink, Uwe","Maeseele, Pieter",1
"Hasebrink, Uwe","Van den Bulck, Hilde",1
"Hasebrink, Uwe","Hasebrink, Uwe",1
"Hasebrink, Uwe","Jensen, Klaus",1
"Hasebrink, Uwe","Hoelig, Sascha",1
"Dougherty, Meghan","Dougherty, Meghan",1
"Keene, Justin","Keene, Justin",1
"Keene, Justin","Berke, Collin",1
"Keene, Justin","Nutting, Brandon",1
"Reinecke, Leonard","Meier, Adrian",1
"Reinecke, Leonard","Reinecke, Leonard",1
"Reinecke, Leonard","Meltzer, Christine",1
"Johnson, Benjamin","Mothes, Cornelia",1
"Johnson, Benjamin","Johnson, Benjamin",1
"Johnson, Benjamin","Westerwick, Axel",1
"Johnson, Benjamin","Knobloch-Westerwick, Silvia",1
"Johnson, Benjamin","Donsbach, Wolfgang",1
"Foxman, Maxwell","Foxman, Maxwell",1
"Dunn, Joshua","Dunn, Joshua",1
"Lee, Tae Kyoung","Zhou, Shuo",1
"Lee, Tae Kyoung","Lee, Tae Kyoung",1
"Lee, Tae Kyoung","Shapiro, Michael",1
"Jacobitz, Carly","Watson, Bernadette",1
"Jacobitz, Carly","Jacobitz, Carly",1
"Jacobitz, Carly","Hawthorne, Fiona",1
"Peake, Bryce","Peake, Bryce",1
"Cannava, Kaitlin","Cannava, Kaitlin",1
"Barnett, Barbara","Barnett, Barbara",1
"de Bruijn, Gert-Jan","Hendriks, Hanneke",1
"de Bruijn, Gert-Jan","de Bruijn, Gert-Jan",1
"de Bruijn, Gert-Jan","van den Putte, Bas",1
"Riley, Patricia","Latonero, Mark",1
"Riley, Patricia","Riley, Patricia",1
"Riley, Patricia","Thainiyom, Prawit",1
"Riley, Patricia","Murphy, Sheila",1
"Klimmt, Christoph","Possler, Daniel",1
"Klimmt, Christoph","Sowka, Alexandra",1
"Klimmt, Christoph","Hefner, Dorothee",1
"Klimmt, Christoph","Klimmt, Christoph",1
"McCollough, Katie","McCollough, Katie",1
"Yao, Jiachen","Ren, Yilin",1
"Yao, Jiachen","Peterson, Matt",1
"Yao, Jiachen","Wang, Zongyuan",1
"Yao, Jiachen","Yao, Jiachen",1
"Schroder, Kim","Schroder, Kim",1
"Meester, Laurian","Piotrowski, Jessica",1
"Meester, Laurian","Meester, Laurian",1
"Lin, Shu-Yu","Wan, Chih-An",1
"Lin, Shu-Yu","Lin, Jih-Hsuan",1
"Lin, Shu-Yu","Lin, Shu-Yu",1
"Lin, Shu-Yu","Huang, Kai-Yu Julia",1
"Hoxie, Adam","Lapierre, Matthew",1
"Hoxie, Adam","Krcmar, Marina",1
"Hoxie, Adam","Colvett, Jackson",1
"Hoxie, Adam","Hoxie, Adam",1
"Liu, Wenlin","Galloway-Gilliam, Lark",1
"Liu, Wenlin","Liu, Wenlin",1
"Liu, Wenlin","Vasquez, Sonya",1
"Liu, Wenlin","Frank, Lauren",1
"Liu, Wenlin","Nomachi, Jonathan",1
"Liu, Wenlin","Beacom, Amanda",1
"Jack, Caroline","Jack, Caroline",1
"Abdollahi, Maral","Zhou, Lin",1
"Abdollahi, Maral","Mittelberger, Andreas",1
"Abdollahi, Maral","Arendt, Florian",1
"Abdollahi, Maral","Abdollahi, Maral",1
"Abdollahi, Maral","Surzhyk, Olga",1
"Abdollahi, Maral","Naderer, Brigitte",1
"Goldberg, Andrew","Becker, Amy",1
"Goldberg, Andrew","Goldberg, Andrew",1
"Aubry, Hannah","Stawicki, William",1
"Aubry, Hannah","Aubry, Hannah",1
"Aubry, Hannah","Contractor, Noshir",1
"Aubry, Hannah","Forbush, Eric",1
"Carlo, Simone","Aroldi, Piermarco",1
"Carlo, Simone","Carlo, Simone",1
"Spekman, Marloes","Veldhuis, Jolanda",1
"Spekman, Marloes","Konijn, Elly",1
"Spekman, Marloes","Pepping, Rian",1
"Spekman, Marloes","te Poel, Fam",1
"Spekman, Marloes","Spekman, Marloes",1
"Linnan, Laura","Linnan, Laura",1
"Linnan, Laura","Tate, Deborah",1
"Linnan, Laura","Comello, Maria Leonora (Nori)",1
"Linnan, Laura","Qian, Xiaokun",1
"Linnan, Laura","Deal, Allison",1
"Linnan, Laura","Ribisl, Kurt",1
"Choi, Joonseok","Choi, Joonseok",1
"Anderson, Shaun","Tindage, Melissa",1
"Anderson, Shaun","Cohen, Elizabeth",1
"Anderson, Shaun","Anderson, Shaun",1
"Anderson, Shaun","Atwell Seate, Anita",1
"van der Goot, Margot","Ketelaar, Paul",1
"van der Goot, Margot","Rozendaal, Esther",1
"van der Goot, Margot","Smit, Edith",1
"van der Goot, Margot","van der Goot, Margot",1
"Boehmer, Jan","Boehmer, Jan",1
"Dorsch, Travis","Guntzviller, Lisa",1
"Dorsch, Travis","Bush, Chelsea",1
"Dorsch, Travis","Dorsch, Travis",1
"Dorsch, Travis","Osai, Keith",1
"Markin, Karen","Markin, Karen",1
"Shi, Rui","Cappella, Joseph",1
"Shi, Rui","Shi, Rui",1
"dos Santos, Marcelo","dos Santos, Marcelo",1
"Fraustino, Julia Daisy","Fraustino, Julia Daisy",1
"Tan, Eduard","Rodriguez Hidalgo, Carmina",1
"Tan, Eduard","Tan, Eduard",1
"Tan, Eduard","Verlegh, Peeter",1
"turdubaeva, elira","Kuvatova, Jyldyz",1
"turdubaeva, elira","turdubaeva, elira",1
"Robles, Jessica","Raclaw, Joshua",1
"Robles, Jessica","DiDomenico, Stephen",1
"Robles, Jessica","Robles, Jessica",1
"Samp, Jennifer","Davis, Teaniese",1
"Samp, Jennifer","Sales, Jessica",1
"Samp, Jennifer","Monahan, Jennifer",1
"Samp, Jennifer","Coles, Valerie",1
"Samp, Jennifer","Comer, Sarah",1
"Samp, Jennifer","Rose, Eve",1
"Samp, Jennifer","Samp, Jennifer",1
"Samp, Jennifer","DiClemente, Ralph",1
"Samp, Jennifer","Bradley, Erin",1
"Samp, Jennifer","Mercer Kollar, Laura",1
"Houston Grey, Stephanie","Vickery, Andrea",1
"Houston Grey, Stephanie","Sheldon, Pavica",1
"Houston Grey, Stephanie","Honeycutt, James",1
"Houston Grey, Stephanie","Houston Grey, Stephanie",1
"Holt, Lanier","Holt, Lanier",1
"Holt, Lanier","Dale, Katherine",1
"Holt, Lanier","Appiah, Osei",1
"Holt, Lanier","White, Tiffany",1
"Lu, Hang","Lu, Hang",1
"Lu, Hang","Schuldt, Jonathon",1
"Yeo, Sara","Yale, Robert",1
"Yeo, Sara","Fenech, Elliot",1
"Yeo, Sara","Jensen, Jakob",1
"Yeo, Sara","Yeo, Sara",1
"Yeo, Sara","Scherr, Courtney",1
"Yeo, Sara","Krakow, Melinda",1
"George, Amiso","Sellnow, Deanna",1
"George, Amiso","George, Amiso",1
"George, Amiso","Sellnow-Richmond, Deborah",1
"Schwarzenegger, Christian","Schwarzenegger, Christian",1
"Schwarzenegger, Christian","Naab, Thorsten",1
"Collis, Christy","Collis, Christy",1
"Collis, Christy","Harrington, Stephen",1
"Ciszek, Erica","Ciszek, Erica",1
"Palomba, Anthony","Palomba, Anthony",1
"Palomba, Anthony","Shay, Ronen",1
"Harris, Kate","Harris, Kate",1
"Chen, Jun","Hsu, Chia-Fang (Sandy)",1
"Chen, Jun","Chen, Jun",1
"Tong, Stephanie","Rochadiat, Annisa",1
"Tong, Stephanie","Lennemann, Benjamin",1
"Tong, Stephanie","Tong, Stephanie",1
"Tong, Stephanie","Tadi, Prathyusha",1
"Tong, Stephanie","Corriero, Elena",1
"Tong, Stephanie","Slatcher, Richard",1
"Tong, Stephanie","Walther, Joseph",1
"Tong, Stephanie","Hancock, Jeff",1
"Navedo Romn, Yalitza","Navedo Romn, Yalitza",1
"Burchell, Kenzie","Burchell, Kenzie",1
"Oh, Jeeyun","Sundar, S. Shyam",1
"Oh, Jeeyun","Oh, Jeeyun",1
"Ricker, Ashley","Ricker, Ashley",1
"Ricker, Ashley","Robb, Michael",1
"Ricker, Ashley","Richert, Rebekah",1
"Mayer, Vicki","Mayer, Vicki",1
"Yoon, Carolyn","Cho, Sookyung",1
"Yoon, Carolyn","Gonzalez, Richard",1
"Yoon, Carolyn","Yoon, Carolyn",1
"Afroze, Meher","Khan, Yasmin",1
"Afroze, Meher","Shahjahan, Mohammad",1
"Afroze, Meher","Afroze, Meher",1
"Nong, Alan","Nong, Alan",1
"Nong, Alan","Sajwani, Sadaf",1
"Nong, Alan","Vaala, Sarah",1
"Nong, Alan","Ly, Anna",1
"Nong, Alan","Swirbul, Mackenzie",1
"Dreier, Michael","Reinecke, Leonard",1
"Dreier, Michael","Dreier, Michael",1
"Dreier, Michael","Beutel, Manfred",1
"Dreier, Michael","Stark, Birgit",1
"Dreier, Michael","Mueller, Kai",1
"Dreier, Michael","Aufenanger, Stefan",1
"Dreier, Michael","Quiring, Oliver",1
"Dreier, Michael","Woelfling, Klaus",1
"Sipek, Sanja","Fink, Edward",1
"Sipek, Sanja","Sipek, Sanja",1
"Sipek, Sanja","Cai, Deborah",1
"Rendon, Hector","Johnson, Melissa",1
"Rendon, Hector","Rendon, Hector",1
"Afifi, Tamara","Afifi, Tamara",1
"Afifi, Tamara","Granger, Douglas",1
"Afifi, Tamara","Denes, Amanda",1
"Quilliam, Elizabeth","Lou, Chen",1
"Quilliam, Elizabeth","Cunningham, Carie",1
"Quilliam, Elizabeth","Quilliam, Elizabeth",1
"Quilliam, Elizabeth","Kim, Wonkyung",1
"Quilliam, Elizabeth","McAlister, Anna",1
"Quilliam, Elizabeth","Alhabash, Saleem",1
"Quilliam, Elizabeth","Richards, Jef",1
"Stonbely, Sarah","Stonbely, Sarah",1
"Huang, Guanxiong","Li, Kang",1
"Huang, Guanxiong","Bente, Gary",1
"Huang, Guanxiong","Huang, Guanxiong",1
"Vittadini, Nicoletta","Micheli, Marina",1
"Vittadini, Nicoletta","Vittadini, Nicoletta",1
"Vittadini, Nicoletta","Vozab, Dina",1
"Vittadini, Nicoletta","Perusko, Zrinjka",1
"Vittadini, Nicoletta","Cuvalo, Antonija",1
"Vittadini, Nicoletta","Aroldi, Piermarco",1
"Vittadini, Nicoletta","Pasquali, Francesca",1
"Grill, Christiane","Grill, Christiane",1
"Stavelin, Eirik","Iversen, Magnus",1
"Stavelin, Eirik","Touileb, Samia",1
"Stavelin, Eirik","Stavelin, Eirik",1
"Stavelin, Eirik","Pedersen, Truls",1
"Ribbens, Wannes","Malliet, Steven",1
"Ribbens, Wannes","Van Eck, Rick",1
"Ribbens, Wannes","Larkin, Damien",1
"Ribbens, Wannes","Ribbens, Wannes",1
"Briones, Rowena","Madden, Stephanie",1
"Briones, Rowena","Janoske, Melissa",1
"Briones, Rowena","Briones, Rowena",1
"Grimm, Joshua","Grimm, Joshua",1
"Grimm, Joshua","Saha, Paromita",1
"Pilny, Andrew","Shumate, Michelle",1
"Pilny, Andrew","Pilny, Andrew",1
"Pilny, Andrew","Atouba, Yannick",1
"Pilny, Andrew","O'Brien, Nina",1
"Coyle, Nessa","Banerjee, Smita",1
"Coyle, Nessa","Krueger, Carol",1
"Coyle, Nessa","Manna, Ruth",1
"Coyle, Nessa","Bylund, Carma",1
"Coyle, Nessa","Pehrson, Cassandra",1
"Coyle, Nessa","Shen, Megan",1
"Coyle, Nessa","Coyle, Nessa",1
"Coyle, Nessa","Penn, Stacey",1
"Coyle, Nessa","Zaider, Talia",1
